plot_row,plot_column,plant_id,SF16h_HGT1_120,SF16h_HGT2_120,SF16h_HGT3_120,SF16h_TWT_120,SF16h_WTP_120,SF16h_WTL_120,SF16h_PAN1_120,SF16h_PAN2_120,SF16h_PAN3_120,2016_07_13-14_Leaf_Necrosis,2016_07_13-14_vegetation_index,2016_08_05-08_vegetation_index,2016_07_13_BAP_Leaf_Area,2016_07_13_laser_plant_height,2016_07_light_interception,2016_08_light_interception,2016_09_light_interception,gps_eastings_UTMzone17N,gps_northings_UTMzone17N,accession_photoperiod,accession_type,accession_origin,accession_race,plot_id,Notes,x_of_y,plot_plan_tag,plot_plan_con,plot_plan_barcode,plot_plan_end
89 && 90 && 91 && 92,21,PI_145619,222,227,231,1.25,1.23,1.10,21,20,21,0.19864,0.080115,0.094488,,0.34996,12.6044,,21.9536,340630.606 && 340629.908 && 340629.182 && 340628.484,3832753.105 && 3832753.335 && 3832753.455 && 3832753.685,PHOTOPERIOD_INSENSITIVE,Sweet,South Africa,Caudatum,SF-BE-r2-p2553 && SF-BE-r2-p2554 && SF-BE-r2-p2555 && SF-BE-r2-p2556,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2553 && BMS.SF-BE-r2-p2555 && PAN.SF-BE-r2-p2555 && LEF.SF-BE-r2-p2555,ANTHESIS && MATURITY
89 && 90 && 91 && 92,22,PI_655983,191,202,201,0.80,0.76,0.72,23,24,23,0.43998,,0.081314,,0.30268,6.1124,,37.7685,340632.1125 && 340631.4145 && 340630.6775 && 340629.979,3832757.415 && 3832757.65 && 3832757.715 && 3832757.945,PHOTOPERIOD_INSENSITIVE,Sweet,,,SF-BE-r2-p2605 && SF-BE-r2-p2606 && SF-BE-r2-p2607 && SF-BE-r2-p2608,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2605 && BMS.SF-BE-r2-p2607 && PAN.SF-BE-r2-p2607 && LEF.SF-BE-r2-p2607,ANTHESIS && MATURITY
89 && 90 && 91 && 92,23,PI_302252,188,178,200,0.35,0.33,0.29,17,18,19,0.76995,0.037831,0.08729,,0.23541,5.7394,,25.5298,340633.708 && 340633.0105 && 340632.2445 && 340631.547,3832761.99 && 3832762.225 && 3832762.175 && 3832762.41,PHOTOPERIOD_INSENSITIVE,Sweet,China,,SF-BE-r2-p2657 && SF-BE-r2-p2658 && SF-BE-r2-p2659 && SF-BE-r2-p2660,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2657 && BMS.SF-BE-r2-p2659 && PAN.SF-BE-r2-p2659 && LEF.SF-BE-r2-p2659,ANTHESIS && MATURITY
89 && 90 && 91 && 92,24,PI_641892,227,214,232,0.98,0.95,0.91,20,23,24,0.48232,0.063461,0.071396,,0.21138,6.3829,,19.968,340635.164 && 340634.466 && 340633.75 && 340633.052,3832766.16 && 3832766.395 && 3832766.465 && 3832766.695,PHOTOPERIOD_INSENSITIVE,Cellulosic,,,SF-BE-r2-p2709 && SF-BE-r2-p2710 && SF-BE-r2-p2711 && SF-BE-r2-p2712,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2709 && BMS.SF-BE-r2-p2711 && PAN.SF-BE-r2-p2711 && LEF.SF-BE-r2-p2711,ANTHESIS && MATURITY
89 && 90 && 91 && 92,25,PI_229841,128,131,118,0.41,,0.32,,,,0.15543,0.053722,0.074106,,0.33064,7.9391,,28.598,340636.611 && 340635.913 && 340635.259 && 340634.5605,3832770.31 && 3832770.54 && 3832770.755 && 3832770.99,PHOTOPERIOD_INSENSITIVE,Cellulosic,South Africa,Kafir,SF-BE-r2-p2761 && SF-BE-r2-p2762 && SF-BE-r2-p2763 && SF-BE-r2-p2764,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2761 && BMS.SF-BE-r2-p2763 && PAN.SF-BE-r2-p2763 && LEF.SF-BE-r2-p2763,ANTHESIS && MATURITY
89 && 90 && 91 && 92,26,PI_641862,,,,,,,,,,0.73225,0.05361,0.081069,,0.43742,6.7243,,19.4236,340638.1865 && 340637.4885 && 340636.813 && 340636.1155,3832774.825 && 3832775.06 && 3832775.185 && 3832775.42,PHOTOPERIOD_INSENSITIVE,Sweet,,,SF-BE-r2-p2813 && SF-BE-r2-p2814 && SF-BE-r2-p2815 && SF-BE-r2-p2816,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2813 && BMS.SF-BE-r2-p2815 && PAN.SF-BE-r2-p2815 && LEF.SF-BE-r2-p2815,ANTHESIS && MATURITY
89 && 90 && 91 && 92,27,PI_562730,222,242,209,0.43,0.42,0.37,18,21,25,0.78766,0.053782,0.079968,,0.34808,5.2497,,21.6871,340639.715 && 340639.017 && 340638.329 && 340637.631,3832779.2 && 3832779.435 && 3832779.5 && 3832779.735,PHOTOPERIOD_INSENSITIVE,Sweet,United States,Bicolor,SF-BE-r2-p2865 && SF-BE-r2-p2866 && SF-BE-r2-p2867 && SF-BE-r2-p2868,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2865 && BMS.SF-BE-r2-p2867 && PAN.SF-BE-r2-p2867 && LEF.SF-BE-r2-p2867,ANTHESIS && MATURITY
89 && 90 && 91 && 92,28,PI_653616,191,176,169,0.48,0.47,0.43,13,12,11,0.80829,0.03064,,,0.52879,15.4749,,28.2318,340641.2005 && 340640.503 && 340639.836 && 340639.1385,3832783.46 && 3832783.695 && 3832783.79 && 3832784.025,PHOTOPERIOD_INSENSITIVE,Sweet,,,SF-BE-r2-p2917 && SF-BE-r2-p2918 && SF-BE-r2-p2919 && SF-BE-r2-p2920,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2917 && BMS.SF-BE-r2-p2919 && PAN.SF-BE-r2-p2919 && LEF.SF-BE-r2-p2919,ANTHESIS && MATURITY
93 && 94 && 95 && 96,4,PI_175919,191,201,178,0.64,0.59,0.53,24,22,21,0.23641,,0.084247,,0.66068,16.908,,39.7052,340601.6655 && 340600.9705 && 340600.685 && 340599.9905,3832681.015 && 3832681.25 && 3832681.155 && 3832681.39,PHOTOPERIOD_INSENSITIVE,Sweet,Turkey,Caudatum-bicolor,SF-BE-r2-p1673 && SF-BE-r2-p1674 && SF-BE-r2-p1675 && SF-BE-r2-p1676,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1673 && BMS.SF-BE-r2-p1675 && PAN.SF-BE-r2-p1675 && LEF.SF-BE-r2-p1675,ANTHESIS && MATURITY
93 && 94 && 95 && 96,5,PI_152966,257,306,286,1.21,,1.00,,,,0.075557,,0.076109,,0.68575,40.708,,62.3607,340603.2315 && 340602.5375 && 340602.245 && 340601.551,3832685.47 && 3832685.705 && 3832685.6 && 3832685.835,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,SF-BE-r2-p1725 && SF-BE-r2-p1726 && SF-BE-r2-p1727 && SF-BE-r2-p1728,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1725 && BMS.SF-BE-r2-p1727 && PAN.SF-BE-r2-p1727 && LEF.SF-BE-r2-p1727,ANTHESIS && MATURITY
93 && 94 && 95 && 96,6,PI_566819,238,227,233,0.81,0.79,0.72,18,16,19,0.34677,0.064552,0.07659,,0.51982,19.9543,,47.6626,340604.741 && 340604.046 && 340603.7235 && 340603.029,3832689.76 && 3832689.995 && 3832689.815 && 3832690.05,PHOTOPERIOD_INSENSITIVE,Sweet,,,SF-BE-r2-p1777 && SF-BE-r2-p1778 && SF-BE-r2-p1779 && SF-BE-r2-p1780,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1777 && BMS.SF-BE-r2-p1779 && PAN.SF-BE-r2-p1779 && LEF.SF-BE-r2-p1779,ANTHESIS && MATURITY
93 && 94 && 95 && 96,7,PI_19770,174,189,182,0.67,0.61,0.59,22,20,20,0.42602,0.03324,0.080913,,0.56326,20.6713,,7.7186,340606.2575 && 340605.5625 && 340605.2345 && 340604.539,3832694.075 && 3832694.31 && 3832694.115 && 3832694.35,PHOTOPERIOD_INSENSITIVE,Sweet,South Africa,Caudatum-bicolor,SF-BE-r2-p1829 && SF-BE-r2-p1830 && SF-BE-r2-p1831 && SF-BE-r2-p1832,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1829 && BMS.SF-BE-r2-p1831 && PAN.SF-BE-r2-p1831 && LEF.SF-BE-r2-p1831,ANTHESIS && MATURITY
93 && 94 && 95 && 96,8,PI_535785,164,162,166,0.47,0.41,0.37,17,16,15,0.33866,0.046858,0.097402,,0.5249,19.1333,,30.8254,340607.7575 && 340607.0615 && 340606.762 && 340606.066,3832698.34 && 3832698.57 && 3832698.47 && 3832698.705,PHOTOPERIOD_INSENSITIVE,Sweet,,,SF-BE-r2-p1881 && SF-BE-r2-p1882 && SF-BE-r2-p1883 && SF-BE-r2-p1884,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1881 && BMS.SF-BE-r2-p1883 && PAN.SF-BE-r2-p1883 && LEF.SF-BE-r2-p1883,ANTHESIS && MATURITY
93 && 94 && 95 && 96,9,PI_586443,172,182,159,1.11,,0.94,,,,0.19295,0.02719,0.094936,,0.30116,15.4296,,39.3544,340609.216 && 340608.519 && 340608.21 && 340607.5135,3832702.485 && 3832702.715 && 3832702.595 && 3832702.825,PHOTOPERIOD_INSENSITIVE,Sweet,Hungary,Guinea-caudatum,SF-BE-r2-p1933 && SF-BE-r2-p1934 && SF-BE-r2-p1935 && SF-BE-r2-p1936,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1933 && BMS.SF-BE-r2-p1935 && PAN.SF-BE-r2-p1935 && LEF.SF-BE-r2-p1935,ANTHESIS && MATURITY
93 && 94 && 95 && 96,10,PI_92270,201,198,201,0.29,0.22,0.12,30,27,26,0.32944,0.064189,0.07354,,0.87125,25.7382,,17.5906,340610.784 && 340610.088 && 340609.7435 && 340609.047,3832706.945 && 3832707.18 && 3832706.965 && 3832707.195,PHOTOPERIOD_INSENSITIVE,Sweet,China,Mixed,SF-BE-r2-p1985 && SF-BE-r2-p1986 && SF-BE-r2-p1987 && SF-BE-r2-p1988,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1985 && BMS.SF-BE-r2-p1987 && PAN.SF-BE-r2-p1987 && LEF.SF-BE-r2-p1987,ANTHESIS && MATURITY
93 && 94 && 95 && 96,11,PI_221548,254,277,291,1.20,1.17,1.05,22,18,22,0.25093,0.032189,0.086192,,0.45419,26.3035,,40.8078,340612.352 && 340611.657 && 340611.335 && 340610.6395,3832711.405 && 3832711.64 && 3832711.495 && 3832711.73,PHOTOPERIOD_INSENSITIVE,Sweet,Nigeria,Kafir,SF-BE-r2-p2037 && SF-BE-r2-p2038 && SF-BE-r2-p2039 && SF-BE-r2-p2040,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2037 && BMS.SF-BE-r2-p2039 && PAN.SF-BE-r2-p2039 && LEF.SF-BE-r2-p2039,ANTHESIS && MATURITY
93 && 94 && 95 && 96,12,PI_653617,181,203,198,0.63,0.52,0.50,20,19,20,0.26293,0.085137,0.076516,,0.78979,27.2144,,28.6883,340613.8605 && 340613.165 && 340612.845 && 340612.149,3832715.695 && 3832715.93 && 3832715.795 && 3832716.03,PHOTOPERIOD_INSENSITIVE,Sweet,,,SF-BE-r2-p2089 && SF-BE-r2-p2090 && SF-BE-r2-p2091 && SF-BE-r2-p2092,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2089 && BMS.SF-BE-r2-p2091 && PAN.SF-BE-r2-p2091 && LEF.SF-BE-r2-p2091,ANTHESIS && MATURITY
93 && 94 && 95 && 96,13,PI_176766,,,,,,,,,,0.76813,0.047499,0.072323,,0.54295,20.2141,,3.1161,340615.39 && 340614.6945 && 340614.3665 && 340613.671,3832720.04 && 3832720.275 && 3832720.13 && 3832720.365,PHOTOPERIOD_INSENSITIVE,Cellulosic,Turkey,Bicolor,SF-BE-r2-p2141 && SF-BE-r2-p2142 && SF-BE-r2-p2143 && SF-BE-r2-p2144,Already lodged,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2141 && BMS.SF-BE-r2-p2143 && PAN.SF-BE-r2-p2143 && LEF.SF-BE-r2-p2143,ANTHESIS && MATURITY
93 && 94 && 95 && 96,14,PI_641810,184,193,196,0.96,0.86,0.77,21,26,21,0.63196,0.063064,0.085183,,0.49748,16.0978,,35.2191,340616.92 && 340616.226 && 340615.904 && 340615.21,3832724.39 && 3832724.63 && 3832724.51 && 3832724.75,PHOTOPERIOD_INSENSITIVE,Sweet,,,SF-BE-r2-p2193 && SF-BE-r2-p2194 && SF-BE-r2-p2195 && SF-BE-r2-p2196,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2193 && BMS.SF-BE-r2-p2195 && PAN.SF-BE-r2-p2195 && LEF.SF-BE-r2-p2195,ANTHESIS && MATURITY
93 && 94 && 95 && 96,15,PI_179749,,,,,,,,,,0.31186,0.073014,0.077697,,0.57958,19.0657,,2.5859,340618.425 && 340617.7305 && 340617.413 && 340616.7185,3832728.67 && 3832728.91 && 3832728.81 && 3832729.05,PHOTOPERIOD_INSENSITIVE,Cellulosic,India,Durra,SF-BE-r2-p2245 && SF-BE-r2-p2246 && SF-BE-r2-p2247 && SF-BE-r2-p2248,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2245 && BMS.SF-BE-r2-p2247 && PAN.SF-BE-r2-p2247 && LEF.SF-BE-r2-p2247,ANTHESIS && MATURITY
93 && 94 && 95 && 96,16,PI_641836,166,163,156,0.46,0.38,0.36,17,19,17,0.23303,0.055866,0.083401,,0.51924,15.9576,,20.3507,340619.875 && 340619.1795 && 340618.854 && 340618.158,3832732.795 && 3832733.035 && 3832732.915 && 3832733.15,PHOTOPERIOD_INSENSITIVE,Sweet,,,SF-BE-r2-p2297 && SF-BE-r2-p2298 && SF-BE-r2-p2299 && SF-BE-r2-p2300,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2297 && BMS.SF-BE-r2-p2299 && PAN.SF-BE-r2-p2299 && LEF.SF-BE-r2-p2299,ANTHESIS && MATURITY
93 && 94 && 95 && 96,17,PI_641815,175,175,166,0.73,0.65,0.59,22,20,21,0.10993,0.037555,0.084369,,0.44864,8.6466,,14.5279,340621.3655 && 340620.6685 && 340620.334 && 340619.6375,3832737.035 && 3832737.265 && 3832737.13 && 3832737.365,PHOTOPERIOD_INSENSITIVE,Sweet,,,SF-BE-r2-p2349 && SF-BE-r2-p2350 && SF-BE-r2-p2351 && SF-BE-r2-p2352,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2349 && BMS.SF-BE-r2-p2351 && PAN.SF-BE-r2-p2351 && LEF.SF-BE-r2-p2351,ANTHESIS && MATURITY
93 && 94 && 95 && 96,18,PI_152771,153,140,133,0.82,,0.67,,,,0.41103,0.038534,0.086994,,0.52603,18.5384,,38.7442,340622.8895 && 340622.1925 && 340621.843 && 340621.1465,3832741.365 && 3832741.6 && 3832741.43 && 3832741.665,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,SF-BE-r2-p2401 && SF-BE-r2-p2402 && SF-BE-r2-p2403 && SF-BE-r2-p2404,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2401 && BMS.SF-BE-r2-p2403 && PAN.SF-BE-r2-p2403 && LEF.SF-BE-r2-p2403,ANTHESIS && MATURITY
93 && 94 && 95 && 96,19,PI_63715,,,,,,,,,,0.99831,0.032563,0.086374,,0.44852,17.5955,,36.9257,340624.406 && 340623.7095 && 340623.3675 && 340622.671,3832745.675 && 3832745.91 && 3832745.77 && 3832746.005,PHOTOPERIOD_INSENSITIVE,Sweet,China,Kafir,SF-BE-r2-p2453 && SF-BE-r2-p2454 && SF-BE-r2-p2455 && SF-BE-r2-p2456,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2453 && BMS.SF-BE-r2-p2455 && PAN.SF-BE-r2-p2455 && LEF.SF-BE-r2-p2455,ANTHESIS && MATURITY
93 && 94 && 95 && 96,20,PI_147224,209,194,200,0.68,0.62,0.56,10,10,11,0.37211,0.037176,0.078188,,0.45311,14.6391,,27.1507,340625.9235 && 340625.2265 && 340624.9025 && 340624.2055,3832749.995 && 3832750.23 && 3832750.145 && 3832750.38,PHOTOPERIOD_INSENSITIVE,Sweet,India,,SF-BE-r2-p2505 && SF-BE-r2-p2506 && SF-BE-r2-p2507 && SF-BE-r2-p2508,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2505 && BMS.SF-BE-r2-p2507 && PAN.SF-BE-r2-p2507 && LEF.SF-BE-r2-p2507,ANTHESIS && MATURITY
93 && 94 && 95 && 96,21,PI_641824,167,176,162,0.84,0.79,0.79,17,18,18,0.085452,0.066925,0.084415,,0.33352,7.7742,,26.1702,340627.449 && 340626.7515 && 340626.391 && 340625.693,3832754.33 && 3832754.565 && 3832754.385 && 3832754.615,PHOTOPERIOD_INSENSITIVE,Sweet,,,SF-BE-r2-p2557 && SF-BE-r2-p2558 && SF-BE-r2-p2559 && SF-BE-r2-p2560,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2557 && BMS.SF-BE-r2-p2559 && PAN.SF-BE-r2-p2559 && LEF.SF-BE-r2-p2559,ANTHESIS && MATURITY
93 && 94 && 95 && 96,22,PI_196586,170,181,200,0.79,0.75,0.69,21,17,16,0.83452,0.04198,0.087602,,0.44803,9.2832,,30.2385,340628.9685 && 340628.2705 && 340627.885 && 340627.1865,3832758.65 && 3832758.88 && 3832758.635 && 3832758.87,PHOTOPERIOD_INSENSITIVE,Sweet,,Guinea-kafir,SF-BE-r2-p2609 && SF-BE-r2-p2610 && SF-BE-r2-p2611 && SF-BE-r2-p2612,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2609 && BMS.SF-BE-r2-p2611 && PAN.SF-BE-r2-p2611 && LEF.SF-BE-r2-p2611,ANTHESIS && MATURITY
93 && 94 && 95 && 96,23,PI_218112,,,,,,,,,,0.03818,0.051245,0.059021,,0.58844,24.7346,,14.5652,340630.493 && 340629.7955 && 340629.4545 && 340628.757,3832762.99 && 3832763.22 && 3832763.11 && 3832763.345,PHOTOPERIOD_INSENSITIVE,Sweet,Pakistan,Durra,SF-BE-r2-p2661 && SF-BE-r2-p2662 && SF-BE-r2-p2663 && SF-BE-r2-p2664,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2661 && BMS.SF-BE-r2-p2663 && PAN.SF-BE-r2-p2663 && LEF.SF-BE-r2-p2663,ANTHESIS && MATURITY
93 && 94 && 95 && 96,24,PI_641829,187,184,163,0.54,0.51,0.49,23,21,20,0.14105,0.055937,0.065955,,0.18543,6.8133,,20.5639,340631.974 && 340631.276 && 340630.958 && 340630.26,3832767.195 && 3832767.43 && 3832767.395 && 3832767.63,PHOTOPERIOD_INSENSITIVE,Sweet,,,SF-BE-r2-p2713 && SF-BE-r2-p2714 && SF-BE-r2-p2715 && SF-BE-r2-p2716,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2713 && BMS.SF-BE-r2-p2715 && PAN.SF-BE-r2-p2715 && LEF.SF-BE-r2-p2715,ANTHESIS && MATURITY
93 && 94 && 95 && 96,25,PI_642998,,,,,,,,,,0.024665,0.020997,0.060828,,0.48898,20.0046,,12.2944,340633.4635 && 340632.7655 && 340632.4655 && 340631.767,3832771.435 && 3832771.665 && 3832771.685 && 3832771.92,PHOTOPERIOD_INSENSITIVE,Cellulosic,,,SF-BE-r2-p2765 && SF-BE-r2-p2766 && SF-BE-r2-p2767 && SF-BE-r2-p2768,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2765 && BMS.SF-BE-r2-p2767 && PAN.SF-BE-r2-p2767 && LEF.SF-BE-r2-p2767,ANTHESIS && MATURITY
93 && 94 && 95 && 96,26,PI_213900,,,,,,,,,,0.1843,0.075716,0.070551,,0.36627,9.9009,,3.0867,340635.0225 && 340634.3245 && 340634.022 && 340633.3245,3832775.865 && 3832776.095 && 3832776.12 && 3832776.355,PHOTOPERIOD_INSENSITIVE,Cellulosic,Kenya,Bicolor,SF-BE-r2-p2817 && SF-BE-r2-p2818 && SF-BE-r2-p2819 && SF-BE-r2-p2820,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2817 && BMS.SF-BE-r2-p2819 && PAN.SF-BE-r2-p2819 && LEF.SF-BE-r2-p2819,ANTHESIS && MATURITY
93 && 94 && 95 && 96,27,PI_569090,232,232,229,0.41,0.40,0.37,13,13,9,0.051943,0.035979,0.069548,,0.51936,17.9249,,36.7464,340636.567 && 340635.869 && 340635.537 && 340634.8385,3832780.255 && 3832780.49 && 3832780.435 && 3832780.67,PHOTOPERIOD_INSENSITIVE,Cellulosic,Sudan,Caudatum,SF-BE-r2-p2869 && SF-BE-r2-p2870 && SF-BE-r2-p2871 && SF-BE-r2-p2872,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2869 && BMS.SF-BE-r2-p2871 && PAN.SF-BE-r2-p2871 && LEF.SF-BE-r2-p2871,ANTHESIS && MATURITY
93 && 94 && 95 && 96,28,PI_641850,208,202,199,0.83,0.80,0.73,16,18,18,0.75871,0.020358,0.062898,,0.4455,12.034,,40.729,340638.092 && 340637.394 && 340637.0455 && 340636.348,3832784.59 && 3832784.83 && 3832784.735 && 3832784.97,PHOTOPERIOD_INSENSITIVE,Sweet,,,SF-BE-r2-p2921 && SF-BE-r2-p2922 && SF-BE-r2-p2923 && SF-BE-r2-p2924,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2921 && BMS.SF-BE-r2-p2923 && PAN.SF-BE-r2-p2923 && LEF.SF-BE-r2-p2923,ANTHESIS && MATURITY
97 && 98 && 99 && 100,4,PI_534120,72,79,91,0.21,0.18,0.11,31,24,19,,,,,,1.071,,,340599.2955 && 340598.601 && 340597.9065 && 340597.2115,3832681.625 && 3832681.86 && 3832682.095 && 3832682.325,PHOTOPERIOD_INSENSITIVE,GRAIN,Ethiopia,,SF-BE-r2-p1677 && SF-BE-r2-p1678 && SF-BE-r2-p1679 && SF-BE-r2-p1680,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1677 && BMS.SF-BE-r2-p1679 && PAN.SF-BE-r2-p1679 && LEF.SF-BE-r2-p1679,ANTHESIS && MATURITY
97 && 98 && 99 && 100,5,PI_365512,71,76,72,0.12,0.06,0.05,20,20,20,,,,,,2.7273,,,340600.8565 && 340600.162 && 340599.468 && 340598.774,3832686.07 && 3832686.31 && 3832686.545 && 3832686.78,PHOTOPERIOD_INSENSITIVE,Cellulosic,South Africa,Caudatum,SF-BE-r2-p1729 && SF-BE-r2-p1730 && SF-BE-r2-p1731 && SF-BE-r2-p1732,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1729 && BMS.SF-BE-r2-p1731 && PAN.SF-BE-r2-p1731 && LEF.SF-BE-r2-p1731,ANTHESIS && MATURITY
97 && 98 && 99 && 100,6,PI_535783,147,166,141,0.50,0.45,0.41,15,14,16,,,,,,4.774,,,340602.3345 && 340601.6395 && 340600.9445 && 340600.2495,3832690.285 && 3832690.515 && 3832690.75 && 3832690.985,PHOTOPERIOD_INSENSITIVE,Sweet,,,SF-BE-r2-p1781 && SF-BE-r2-p1782 && SF-BE-r2-p1783 && SF-BE-r2-p1784,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1781 && BMS.SF-BE-r2-p1783 && PAN.SF-BE-r2-p1783 && LEF.SF-BE-r2-p1783,ANTHESIS && MATURITY
97 && 98 && 99 && 100,7,PI_564163,,,,,,,,,,,,,,,3.8691,,,340603.8435 && 340603.1485 && 340602.4535 && 340601.7585,3832694.585 && 3832694.82 && 3832695.055 && 3832695.285,PHOTOPERIOD_INSENSITIVE,GRAIN,United States,,SF-BE-r2-p1833 && SF-BE-r2-p1834 && SF-BE-r2-p1835 && SF-BE-r2-p1836,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1833 && BMS.SF-BE-r2-p1835 && PAN.SF-BE-r2-p1835 && LEF.SF-BE-r2-p1835,ANTHESIS && MATURITY
