row,range,plant_id,SF16h_HGT1_120,SF16h_HGT2_120,SF16h_HGT3_120,SF16h_TWT_120,SF16h_WTP_120,SF16h_WTL_120,SF16h_PAN1_120,SF16h_PAN2_120,SF16h_PAN3_120,ADF,AD_ICP,Adj_CP,aNDFom,Ash,Crude_protein,DCAD,Dry_Matter,EE_Fat,Lignin,NEG_OARDC,NEL3x_ADF,NEL3x_OARDC,NEM_OARDC,NFC,SPCP,Starch,TDN_OARDC,WSC_Sugar,Cellulose,Hemicellulose,2016_07_13-14_Leaf_Necrosis,2016_07_13-14_vegetation_index,2016_08_05-08_vegetation_index,2016_07_13_BAP_Leaf_Area,2016_07_13_laser_plant_height,2016_07_light_interception,2016_08_light_interception,2016_09_light_interception,SF16h_HGT_120_MEAN,SF16h_HGT_120_STD,SF16h_PAN_120_MEAN,SF16h_PAN_120_STD,gps_eastings_UTMzone17N,gps_northings_UTMzone17N,accession_photoperiod,accession_type,accession_origin,accession_race,plot_id,Notes,x_of_y,plot_plan_tag,plot_plan_con,plot_plan_barcode,plot_plan_end
73 && 74 && 75 && 76,5,PI_570091,102,116,94,0.78,,0.68,,,,35.29,0.6,11.41,61.15,3.28,9.77,27.02,90.96,0.99,4.29,34.53,70.37,61.89,59.47,25.09,76.14,0.43,67.1,16.24,31,27.41,0.10882,0.024191,0.053551,0.15774,0.46435,,,25.1182,104.0,9.09212113132,,,340617.5435 && 340616.8495 && 340616.128 && 340615.434,3832680.185 && 3832680.42 && 3832680.885 && 3832681.12,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,SF-BE-r2-p1705 && SF-BE-r2-p1706 && SF-BE-r2-p1707 && SF-BE-r2-p1708,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1705 && BMS.SF-BE-r2-p1707 && PAN.SF-BE-r2-p1707 && LEF.SF-BE-r2-p1707,ANTHESIS && MATURITY
73 && 74 && 75 && 76,6,PI_569427,97,78,82,0.60,,0.54,,,,42.13,0.72,15.81,65.38,1.09,13.12,-8.75,91.72,1,1.59,39.83,71.16,65.97,65.74,16.09,81.65,1.74,67.73,16.41,40.54,25.79,0.65638,0.035609,0.089804,0.18405,0.17427,,,73.2667,85.6666666667,8.17856276426,,,340619.0685 && 340618.3735 && 340617.6195 && 340616.925,3832684.515 && 3832684.75 && 3832685.125 && 3832685.36,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,SF-BE-r2-p1757 && SF-BE-r2-p1758 && SF-BE-r2-p1759 && SF-BE-r2-p1760,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1757 && BMS.SF-BE-r2-p1759 && PAN.SF-BE-r2-p1759 && LEF.SF-BE-r2-p1759,ANTHESIS && MATURITY
73 && 74 && 75 && 76,7,PI_570090,192,199,183,1.58,,1.37,,,,41.43,0.65,9.19,65.37,3.4,7.49,11.22,92.96,0.95,5.97,29.23,62.93,57.98,53.93,21.15,65,0.92,59.82,16.71,35.46,25.85,0.35066,0.081559,0.072403,0.16537,0.46349,,,69.3866,191.333333333,6.54896090146,,,340620.6335 && 340619.938 && 340619.1375 && 340618.4425,3832688.965 && 3832689.2 && 3832689.445 && 3832689.675,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,SF-BE-r2-p1809 && SF-BE-r2-p1810 && SF-BE-r2-p1811 && SF-BE-r2-p1812,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1809 && BMS.SF-BE-r2-p1811 && PAN.SF-BE-r2-p1811 && LEF.SF-BE-r2-p1811,ANTHESIS && MATURITY
73 && 74 && 75 && 76,8,PI_276837,247,235,256,1.60,,1.29,,,,31.05,0.41,5.23,52.14,2.46,5.78,13.62,93.39,0.76,5.35,36.2,68.91,65.42,62.46,39.19,65.57,1.09,64.6,29.2,25.7,22.14,0.79443,0.079651,0.086054,0.17712,0.7278,,,43.4502,246.0,8.60232526704,,,340622.23 && 340621.5345 && 340620.679 && 340619.983,3832693.5 && 3832693.735 && 3832693.825 && 3832694.055,PHOTOPERIOD_INSENSITIVE,Sweet,Ethiopia,Durra-caudatum,SF-BE-r2-p1861 && SF-BE-r2-p1862 && SF-BE-r2-p1863 && SF-BE-r2-p1864,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1861 && BMS.SF-BE-r2-p1863 && PAN.SF-BE-r2-p1863 && LEF.SF-BE-r2-p1863,ANTHESIS && MATURITY
73 && 74 && 75 && 76,9,PI_329506,95,75,82,0.94,,0.80,,,,42.22,0.76,11.98,66.23,1.58,8.15,-4.72,91.32,1.11,4.88,34.72,83.69,60.93,58.49,19.23,47.16,0.68,74.53,14.83,37.34,26.35,0.38894,0.060668,0.068188,0.25387,0.21222,,,33.8404,84.0,8.2865352631,,,340623.663 && 340622.9665 && 340622.1455 && 340621.4485,3832697.575 && 3832697.805 && 3832697.995 && 3832698.225,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r2-p1913 && SF-BE-r2-p1914 && SF-BE-r2-p1915 && SF-BE-r2-p1916,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1913 && BMS.SF-BE-r2-p1915 && PAN.SF-BE-r2-p1915 && LEF.SF-BE-r2-p1915,ANTHESIS && MATURITY
73 && 74 && 75 && 76,10,PI_570114,111,86,147,1.15,,0.93,,,,38.41,0.55,10.75,65.99,3.29,9.57,26.12,91.74,0.98,5,31.14,73.99,59.64,54.56,20.35,80.73,0.32,66.63,11.05,33.41,29.69,0.53425,0.061756,0.076806,0.27857,0.24886,,,51.2191,114.666666667,25.0377492776,,,340625.0795 && 340624.383 && 340623.671 && 340622.9745,3832701.6 && 3832701.83 && 3832702.325 && 3832702.56,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea,SF-BE-r2-p1965 && SF-BE-r2-p1966 && SF-BE-r2-p1967 && SF-BE-r2-p1968,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1965 && BMS.SF-BE-r2-p1967 && PAN.SF-BE-r2-p1967 && LEF.SF-BE-r2-p1967,ANTHESIS && MATURITY
73 && 74 && 75 && 76,11,PI_152923,105,136,131,0.60,,0.52,,,,32.03,0.5,8.27,57.1,2.93,7.13,30.86,90.65,0.91,4.78,34.99,71.38,63.05,59.18,31.72,45.7,0.41,68.11,19.89,27.25,26.11,0.053582,0.062041,0.07738,0.27363,0.42,,,39.515,124.0,13.5892114071,,,340626.6665 && 340625.9715 && 340625.2395 && 340624.544,3832706.115 && 3832706.35 && 3832706.79 && 3832707.025,PHOTOPERIOD_INSENSITIVE,Cellulosic,Sudan,,SF-BE-r2-p2017 && SF-BE-r2-p2018 && SF-BE-r2-p2019 && SF-BE-r2-p2020,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2017 && BMS.SF-BE-r2-p2019 && PAN.SF-BE-r2-p2019 && LEF.SF-BE-r2-p2019,ANTHESIS && MATURITY
73 && 74 && 75 && 76,12,PI_585961,104,100,99,0.99,,0.82,,,,40.85,0.75,13.32,63.34,2.16,11.24,13.48,92.16,0.98,2.33,37.02,68.81,63.73,62.57,19.72,74.41,1.11,66.8,16.32,38.52,24.11,0.71407,0.080776,0.079316,0.1292,0.443,,,38.848,101.0,2.16024689947,,,340628.23 && 340627.5345 && 340626.761 && 340626.065,3832710.56 && 3832710.795 && 3832711.115 && 3832711.345,PHOTOPERIOD_SENSITIVE,Cellulosic,Togo,Guinea,SF-BE-r2-p2069 && SF-BE-r2-p2070 && SF-BE-r2-p2071 && SF-BE-r2-p2072,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2069 && BMS.SF-BE-r2-p2071 && PAN.SF-BE-r2-p2071 && LEF.SF-BE-r2-p2071,ANTHESIS && MATURITY
73 && 74 && 75 && 76,13,PI_330803,125,107,112,0.83,,0.67,,,,40.4,0.69,13.15,66.29,1.6,8.96,5.88,91.46,1.04,4.94,33.88,84.16,60.65,57.88,19.44,51.82,0.73,73.24,12.98,35.46,28.4,0.36073,0.067048,0.076047,0.30095,0.30544,,,26.8068,114.666666667,7.58653778449,,,340629.713 && 340629.0175 && 340628.277 && 340627.5815,3832714.77 && 3832715.01 && 3832715.425 && 3832715.66,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r2-p2121 && SF-BE-r2-p2122 && SF-BE-r2-p2123 && SF-BE-r2-p2124,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2121 && BMS.SF-BE-r2-p2123 && PAN.SF-BE-r2-p2123 && LEF.SF-BE-r2-p2123,ANTHESIS && MATURITY
73 && 74 && 75 && 76,14,PI_570087,103,96,83,0.66,,0.52,,,,38.36,0.69,11.88,63.68,3.09,9.78,12.22,91.49,1.03,5.38,32.5,70.33,59.63,57.65,22.48,76.02,0.62,65.62,15.53,32.98,27.31,0.74869,0.076917,0.086925,0.32365,0.33067,,,28.5894,94.0,8.2865352631,,,340631.28 && 340630.586 && 340629.784 && 340629.09,3832719.23 && 3832719.47 && 3832719.71 && 3832719.95,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,SF-BE-r2-p2173 && SF-BE-r2-p2174 && SF-BE-r2-p2175 && SF-BE-r2-p2176,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2173 && BMS.SF-BE-r2-p2175 && PAN.SF-BE-r2-p2175 && LEF.SF-BE-r2-p2175,ANTHESIS && MATURITY
73 && 74 && 75 && 76,15,PI_569148,160,144,174,1.40,,1.14,,,,36.33,0.58,6.84,62.72,3.31,5.89,19.41,93.26,0.82,6.19,29.53,67.86,59.16,55.14,30.4,36.93,0.73,59.99,20.35,30.14,28.57,0.30752,0.068292,0.079387,0.26447,0.47133,,,36.2705,159.333333333,12.2565175406,,,340632.8295 && 340632.135 && 340631.3025 && 340630.608,3832723.63 && 3832723.87 && 3832724.03 && 3832724.265,PHOTOPERIOD_SENSITIVE,Sweet,Sudan,Durra-bicolor,SF-BE-r2-p2225 && SF-BE-r2-p2226 && SF-BE-r2-p2227 && SF-BE-r2-p2228,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2225 && BMS.SF-BE-r2-p2227 && PAN.SF-BE-r2-p2227 && LEF.SF-BE-r2-p2227,ANTHESIS && MATURITY
73 && 74 && 75 && 76,16,PI_329545,118,159,143,1.13,,0.98,,,,41.84,0.7,13.49,67.88,1.69,8.87,2.48,91.75,1.09,4.86,33.52,87.32,60.1,56.73,16.84,57.06,0.7,74.83,10.78,36.98,28.8,0.21004,0.078082,0.084149,0.28377,0.22227,,,40.8737,140.0,16.8720676465,,,340634.271 && 340633.575 && 340632.7725 && 340632.077,3832727.73 && 3832727.965 && 3832728.205 && 3832728.44,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r2-p2277 && SF-BE-r2-p2278 && SF-BE-r2-p2279 && SF-BE-r2-p2280,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2277 && BMS.SF-BE-r2-p2279 && PAN.SF-BE-r2-p2279 && LEF.SF-BE-r2-p2279,ANTHESIS && MATURITY
73 && 74 && 75 && 76,17,PI_221651,113,120,106,0.74,,0.61,,,,39.49,0.63,12,65.67,2.48,9.58,15.52,91.32,1.05,3.94,34.92,78.21,61.65,58.29,19.48,76.79,0.4,70.64,12.3,35.55,28.63,0.38167,0.085241,0.086444,0.24153,0.38802,,,34.3812,113.0,5.71547606649,,,340635.7455 && 340635.049 && 340634.2675 && 340633.571,3832731.92 && 3832732.155 && 3832732.455 && 3832732.69,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea,SF-BE-r2-p2329 && SF-BE-r2-p2330 && SF-BE-r2-p2331 && SF-BE-r2-p2332,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2329 && BMS.SF-BE-r2-p2331 && PAN.SF-BE-r2-p2331 && LEF.SF-BE-r2-p2331,ANTHESIS && MATURITY
73 && 74 && 75 && 76,18,PI_562997,79,74,82,0.55,,0.44,,,,44.68,0.77,16.42,68.4,-0.8,10.2,-4.32,91.07,1.09,4.65,36.24,94.9,62.23,59.1,15.16,31.33,0.84,81.3,11.12,40.03,25.73,0.44788,0.045638,0.075173,0.16535,0.14595,,,35.1779,78.3333333333,3.29983164554,,,340637.1675 && 340636.4705 && 340635.777 && 340635.0805,3832735.96 && 3832736.195 && 3832736.745 && 3832736.98,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea-caudatum,SF-BE-r2-p2381 && SF-BE-r2-p2382 && SF-BE-r2-p2383 && SF-BE-r2-p2384,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2381 && BMS.SF-BE-r2-p2383 && PAN.SF-BE-r2-p2383 && LEF.SF-BE-r2-p2383,ANTHESIS && MATURITY
73 && 74 && 75 && 76,19,PI_329570,70,64,63,0.59,,0.45,,,,34.55,0.65,13.82,59.56,3.44,12.87,18.8,92.63,0.92,3.87,35.94,72.04,62.15,62.67,26.62,125.17,1.16,64.67,14.73,30.68,27.27,0.99672,0.024655,0.062695,0.13772,0.13276,,,8.8541,65.6666666667,3.09120616517,,,340638.7385 && 340638.0425 && 340637.2965 && 340636.6,3832740.43 && 3832740.665 && 3832741.065 && 3832741.3,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r2-p2433 && SF-BE-r2-p2434 && SF-BE-r2-p2435 && SF-BE-r2-p2436,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2433 && BMS.SF-BE-r2-p2435 && PAN.SF-BE-r2-p2435 && LEF.SF-BE-r2-p2435,ANTHESIS && MATURITY
73 && 74 && 75 && 76,20,PI_620157,116,105,96,0.76,,0.63,,,,34.28,0.64,12.93,59.11,2.67,9.74,14.86,91.65,0.93,6.04,34.16,71.32,60.81,59.59,26.44,82.28,0.8,66.94,18.48,28.24,26.71,0.39399,0.068674,0.066779,0.25175,0.35372,,,17.3839,105.666666667,8.17856276426,,,340640.3385 && 340639.6415 && 340638.8405 && 340638.1435,3832744.975 && 3832745.21 && 3832745.455 && 3832745.69,PHOTOPERIOD_SENSITIVE,Cellulosic,Uganda,,SF-BE-r2-p2485 && SF-BE-r2-p2486 && SF-BE-r2-p2487 && SF-BE-r2-p2488,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2485 && BMS.SF-BE-r2-p2487 && PAN.SF-BE-r2-p2487 && LEF.SF-BE-r2-p2487,ANTHESIS && MATURITY
73 && 74 && 75 && 76,21,PI_569454,70,66,74,0.57,,0.41,,,,40.61,0.7,16.23,65.19,0.01,11.73,2.61,90.57,1.12,2.87,40.06,91.06,64.65,63.73,18.48,81.79,0.53,79.89,12.73,37.74,27.58,0.20521,0.025732,0.06838,0.20804,0.18844,,,21.8279,70.0,3.26598632371,,,340641.8525 && 340641.1545 && 340640.349 && 340639.651,3832749.275 && 3832749.51 && 3832749.745 && 3832749.975,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,SF-BE-r2-p2537 && SF-BE-r2-p2538 && SF-BE-r2-p2539 && SF-BE-r2-p2540,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2537 && BMS.SF-BE-r2-p2539 && PAN.SF-BE-r2-p2539 && LEF.SF-BE-r2-p2539,ANTHESIS && MATURITY
73 && 74 && 75 && 76,22,PI_329480,53,55,52,0.55,,0.43,,,,35.85,0.65,12.93,61.69,2.26,10.64,12.05,91.51,0.96,4.36,36.16,74.66,62.51,60.68,22.28,72.73,1.17,68.69,15.68,31.49,27.83,0.029341,0.044684,0.065267,0.18144,0.11893,,,29.3107,53.3333333333,1.24721912892,,,340643.34 && 340642.6415 && 340641.849 && 340641.151,3832753.505 && 3832753.735 && 3832754.005 && 3832754.235,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r2-p2589 && SF-BE-r2-p2590 && SF-BE-r2-p2591 && SF-BE-r2-p2592,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2589 && BMS.SF-BE-r2-p2591 && PAN.SF-BE-r2-p2591 && LEF.SF-BE-r2-p2591,ANTHESIS && MATURITY
73 && 74 && 75 && 76,23,PI_154987,165,201,195,1.11,,0.93,,,,35.86,0.52,7.46,61.86,1.69,4.84,24.38,92.08,0.82,5.99,31.99,67.75,60.99,55.74,29.72,28.03,0.58,64.63,19.81,29.87,26.8,0.53822,0.053565,0.07278,0.21159,0.49401,,,29.4373,187.0,15.748015748,,,340644.9075 && 340644.21 && 340643.4045 && 340642.707,3832757.96 && 3832758.195 && 3832758.43 && 3832758.665,PHOTOPERIOD_SENSITIVE,Sweet,Swaziland,,SF-BE-r2-p2641 && SF-BE-r2-p2642 && SF-BE-r2-p2643 && SF-BE-r2-p2644,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2641 && BMS.SF-BE-r2-p2643 && PAN.SF-BE-r2-p2643 && LEF.SF-BE-r2-p2643,ANTHESIS && MATURITY
73 && 74 && 75 && 76,24,PI_330185,141,101,122,0.81,,0.67,,,,37.62,0.58,9.27,63.76,3.41,7.27,25.83,92.5,0.92,4.9,31.65,64.71,60.27,56.69,24.28,63.94,0.49,61.26,15.51,32.72,27.63,0.67295,0.055146,0.050164,0.16835,0.47353,,,18.4733,121.333333333,16.3367343398,,,340646.464 && 340645.766 && 340644.919 && 340644.221,3832762.385 && 3832762.62 && 3832762.735 && 3832762.965,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,SF-BE-r2-p2693 && SF-BE-r2-p2694 && SF-BE-r2-p2695 && SF-BE-r2-p2696,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2693 && BMS.SF-BE-r2-p2695 && PAN.SF-BE-r2-p2695 && LEF.SF-BE-r2-p2695,ANTHESIS && MATURITY
73 && 74 && 75 && 76,25,PI_329665,96,95,88,0.80,,0.67,,,,34.44,0.68,13.32,59.45,2.71,12.57,11.21,91.98,0.92,3.19,38.1,73.81,64.49,65.26,27.4,89.75,1.51,66.48,18.4,31.25,27.51,0.0066443,0.06301,0.073764,0.28742,0.21843,,,17.9539,93.0,3.55902608401,,,340647.9785 && 340647.2805 && 340646.4315 && 340645.733,3832766.69 && 3832766.925 && 3832767.035 && 3832767.265,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r2-p2745 && SF-BE-r2-p2746 && SF-BE-r2-p2747 && SF-BE-r2-p2748,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2745 && BMS.SF-BE-r2-p2747 && PAN.SF-BE-r2-p2747 && LEF.SF-BE-r2-p2747,ANTHESIS && MATURITY
73 && 74 && 75 && 76,26,PI_154844,136,143,151,0.83,,0.69,,,,35.27,0.57,8.48,60.89,2.6,7.44,23.62,91.86,0.91,6.05,32.6,68.68,60.33,56.18,27.52,63.18,0.74,65.44,18.21,29.22,26.86,0.12128,0.074259,0.067827,0.19477,0.30548,,,28.3033,143.333333333,6.12825877028,,,340649.4995 && 340648.802 && 340647.978 && 340647.28,3832771.015 && 3832771.25 && 3832771.43 && 3832771.665,PHOTOPERIOD_SENSITIVE,Sweet,Uganda,Caudatum,SF-BE-r2-p2797 && SF-BE-r2-p2798 && SF-BE-r2-p2799 && SF-BE-r2-p2800,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2797 && BMS.SF-BE-r2-p2799 && PAN.SF-BE-r2-p2799 && LEF.SF-BE-r2-p2799,ANTHESIS && MATURITY
73 && 74 && 75 && 76,27,PI_562985,76,68,72,0.49,,0.38,,,,36.54,0.61,14.56,60.17,2.17,12.86,20.04,91.19,1.04,3.37,37.96,69.49,63.62,63.57,24.21,114.85,0.69,66.94,15.34,33.17,25.54,0.058983,0.071415,0.084581,0.21244,0.35025,,,27.5881,72.0,3.26598632371,,,340651.0275 && 340650.3295 && 340649.497 && 340648.799,3832775.355 && 3832775.59 && 3832775.75 && 3832775.985,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea,SF-BE-r2-p2849 && SF-BE-r2-p2850 && SF-BE-r2-p2851 && SF-BE-r2-p2852,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2849 && BMS.SF-BE-r2-p2851 && PAN.SF-BE-r2-p2851 && LEF.SF-BE-r2-p2851,ANTHESIS && MATURITY
73 && 74 && 75 && 76,29,PI_329517,52,58,51,0.50,,0.38,,,,34.87,0.56,11.42,63.23,3.07,9,33.11,90.77,1.04,3.32,35.77,86.84,62.63,58.69,21.71,61.83,-0.16,74.53,9.1,31.55,31.11,0.20239,0.078316,0.056504,0.079137,0.10502,,,33.5011,53.6666666667,3.09120616517,,,340654.0135 && 340653.3175 && 340652.5395 && 340651.843,3832783.66 && 3832783.89 && 3832784.005 && 3832784.235,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r2-p2949 && SF-BE-r2-p2950 && SF-BE-r2-p2951 && SF-BE-r2-p2952,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2949 && BMS.SF-BE-r2-p2951 && PAN.SF-BE-r2-p2951 && LEF.SF-BE-r2-p2951,ANTHESIS && MATURITY
73 && 74 && 75 && 76,30,PI_156268,166,147,171,1.02,,0.90,,,,39.07,0.73,11.03,62.71,2.44,11.59,5.75,92.26,0.91,4.3,34.28,71.68,61.71,60.18,25.49,71.92,1.14,63.51,17.97,34.77,28.65,0.50168,0.049759,0.075706,0.20551,0.33476,,,34.3002,161.333333333,10.3387082795,,,340655.59 && 340654.8945 && 340654.064 && 340653.368,3832788.14 && 3832788.375 && 3832788.345 && 3832788.575,PHOTOPERIOD_SENSITIVE,Cellulosic,Malawi,Durra,SF-BE-r2-p2981 && SF-BE-r2-p2982 && SF-BE-r2-p2983 && SF-BE-r2-p2984,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2981 && BMS.SF-BE-r2-p2983 && PAN.SF-BE-r2-p2983 && LEF.SF-BE-r2-p2983,ANTHESIS && MATURITY
73 && 74 && 75 && 76,31,CHECK,242,229,231,0.75,0.60,0.59,40,41,42,44.99,0.77,6.62,72.73,3.25,3.55,25.21,92.44,0.96,6.73,23.78,70.92,54.29,46.92,18.4,-22.63,-0.02,59.37,9.3,38.26,28.98,0.60955,0.041675,0.053643,0.24605,0.65477,,,37.3444,234.0,5.71547606649,41.0,0.816496580928,340657.107 && 340656.412 && 340655.5855 && 340654.8905,3832792.46 && 3832792.7 && 3832792.685 && 3832792.92,,,,,SF-BE-r2-p3013 && SF-BE-r2-p3014 && SF-BE-r2-p3015 && SF-BE-r2-p3016,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p3013 && BMS.SF-BE-r2-p3015 && PAN.SF-BE-r2-p3015 && LEF.SF-BE-r2-p3015,ANTHESIS && MATURITY
73 && 74 && 75 && 76,32,PI_570073,67,68,79,0.48,,0.34,,,,37.88,0.6,10.77,64.59,3.12,8.64,19.41,91.87,0.98,5.19,31.52,71.14,59.29,55.55,22.05,69.01,0.55,65.41,14.34,32.69,28.89,0.99805,0.042943,0.041682,0.12337,0.37361,,,26.3031,71.3333333333,5.43650214343,,,340658.6525 && 340657.958 && 340657.1195 && 340656.4245,3832796.86 && 3832797.095 && 3832797.05 && 3832797.29,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,SF-BE-r2-p3045 && SF-BE-r2-p3046 && SF-BE-r2-p3047 && SF-BE-r2-p3048,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p3045 && BMS.SF-BE-r2-p3047 && PAN.SF-BE-r2-p3047 && LEF.SF-BE-r2-p3047,ANTHESIS && MATURITY
77 && 78 && 79 && 80,1,PI_585452,95,129,107,1.20,,0.95,,,,39.05,0.63,13.37,64.9,3.2,11.47,17.63,92.61,0.97,5.29,31.61,69.08,59.13,56.21,17.72,100.31,1.1,62.84,11.07,33.76,27.71,0.99558,,,0.12784,0.53722,6.9266,17.7902,12.479,110.333333333,14.079141388,,,340608.8145 && 340608.124 && 340607.434 && 340606.7435,3832663.785 && 3832664.01 && 3832664.33 && 3832664.56,PHOTOPERIOD_SENSITIVE,Cellulosic,Ghana,Guinea,SF-BE-r2-p1561 && SF-BE-r2-p1562 && SF-BE-r2-p1563 && SF-BE-r2-p1564,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1561 && BMS.SF-BE-r2-p1563 && PAN.SF-BE-r2-p1563 && LEF.SF-BE-r2-p1563,ANTHESIS && MATURITY
77 && 78 && 79 && 80,2,PI_563009,72,75,74,0.74,,0.56,,,,37.64,0.64,13.82,62.36,2.73,12.44,21.58,91.43,1.01,3,36.64,66.11,63.12,62.48,21.63,108.9,0.83,64.29,13.67,34.64,26.85,0.31629,,0.066566,0.31006,0.56152,12.5911,34.447,15.6515,73.6666666667,1.24721912892,,,340610.3875 && 340609.6985 && 340609.009 && 340608.32,3832668.265 && 3832668.495 && 3832668.82 && 3832669.055,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea-caudatum,SF-BE-r2-p1593 && SF-BE-r2-p1594 && SF-BE-r2-p1595 && SF-BE-r2-p1596,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1593 && BMS.SF-BE-r2-p1595 && PAN.SF-BE-r2-p1595 && LEF.SF-BE-r2-p1595,ANTHESIS && MATURITY
